
🔍 LocallySF Enrichment — Phase 1
Total places: 12966
Need enrichment (restaurants + cafes): 2407
Already completed: 10
Remaining: 2397
Estimated cost: ~$187 of $200 free credit

[0.0%] Tommaso's Ristorante Italiano... ✅ 4.5★ (891 reviews, 3 photos)
[74.9%] Flywheel Coffee... ✅ 4.4★ (1281 reviews, 3 photos)
[75.0%] DeliShack... ✅ 4.9★ (43 reviews, 3 photos)
[75.0%] Sacred Grounds... ✅ 4.1★ (192 reviews, 3 photos)
[75.1%] Cafe La Boheme... ✅ 4.3★ (383 reviews, 3 photos)
[75.1%] Beanstalk Cafe... ✅ 4.5★ (201 reviews, 3 photos)
[75.1%] La Promenade Cafe... ✅ 4.5★ (534 reviews, 3 photos)
[75.2%] Flying Pig Bistro... ✅ 4.6★ (270 reviews, 3 photos)
[75.2%] Charlie's Cafe... ✅ 4.7★ (138 reviews, 3 photos)
[75.3%] Precita Park Cafe... ✅ 4.3★ (699 reviews, 3 photos)
[75.3%] Fueling Station... ✅ 4.5★ (304 reviews, 3 photos)
[75.3%] Nani's Cafe... ✅ 4.8★ (34 reviews, 3 photos)
[75.4%] Réveille Coffee Co.... ✅ 4.3★ (877 reviews, 3 photos)
[75.4%] The Station... ✅ 4.3★ (199 reviews, 3 photos)
[75.5%] Matching Half Cafe... ✅ 4.4★ (484 reviews, 3 photos)
[75.5%] A2 Cafe... ✅ 3.8★ (8 reviews, 2 photos)
[75.6%] Starbucks... ✅ 3.5★ (200 reviews, 3 photos)
[75.6%] Loving Cup... ✅ 4.2★ (144 reviews, 3 photos)
[75.6%] Peet's Coffee... ✅ 4.4★ (217 reviews, 3 photos)
[75.7%] Church Street Cafe... ✅ 4.3★ (258 reviews, 3 photos)
[75.7%] Starbucks... ✅ 4.1★ (91 reviews, 3 photos)
[75.8%] Cafe Okawari... ✅ 4.5★ (305 reviews, 3 photos)
[75.8%] EA Cafe... ✅ 4.5★ (96 reviews, 3 photos)
[75.8%] Old Skool Cafe... ✅ 4.7★ (281 reviews, 3 photos)
[75.9%] Internos Wine Cafe... ✅ 4.5★ (19 reviews, 3 photos)
[75.9%] Starbucks... ✅ 4.2★ (195 reviews, 3 photos)
[76.0%] Jolt and Bolt... ✅ 4.8★ (55 reviews, 3 photos)
[76.0%] Spressa... ✅ 4.7★ (20 reviews, 3 photos)
[76.1%] Coffee Bodega... ✅ 4.5★ (414 reviews, 3 photos)
[76.1%] Cafe Mystique... ✅ 4.4★ (740 reviews, 3 photos)
[76.1%] Starbucks... ✅ 4.1★ (476 reviews, 3 photos)
[76.2%] Philz Coffee... ✅ 4.5★ (1023 reviews, 3 photos)
[76.2%] Castro Tarts... ✅ 4.6★ (242 reviews, 3 photos)
[76.3%] The Pub... ✅ 3.9★ (18 reviews, 3 photos)
[76.3%] Enter the Cafe... ✅ 4.5★ (172 reviews, 3 photos)
[76.3%] Bean Bag Cafe... ✅ 4.5★ (1030 reviews, 3 photos)
[76.4%] Réveille... ✅ 4.2★ (131 reviews, 3 photos)
[76.4%] Cafe Lé... ✅ 4.5★ (113 reviews, 3 photos)
[76.5%] Honeybear Boba... ✅ 4.4★ (188 reviews, 3 photos)
[76.5%] Pokelife... ✅ 4★ (54 reviews, 3 photos)
[76.6%] The Fillmore Street Cafe... ✅ 4.3★ (192 reviews, 3 photos)
[76.6%] Starbucks... ✅ 4.1★ (717 reviews, 3 photos)
[76.6%] Andersen Bakery... ✅ 4.2★ (73 reviews, 3 photos)
[76.7%] Blue Bottle Coffee... ✅ 3.4★ (23 reviews, 3 photos)
[76.7%] Capital One 360 Café... ✅ 4.2★ (353 reviews, 3 photos)
[76.8%] Peasant Pies... ✅ 4.5★ (216 reviews, 3 photos)
[76.8%] Mercury Cafe... ✅ 4.3★ (405 reviews, 3 photos)
[76.8%] Grove To-Go... ✅ 4.4★ (4839 reviews, 3 photos)
[76.9%] Dolores Park Cafe... ✅ 4.2★ (902 reviews, 3 photos)
[76.9%] Joe & The Juice... ✅ 3.9★ (453 reviews, 3 photos)
[77.0%] Starbucks... ✅ 4.1★ (173 reviews, 3 photos)
[77.0%] Beloved Cafe... ✅ 4.6★ (504 reviews, 3 photos)
[77.1%] Ox Cafe... ✅ 4.5★ (47 reviews, 3 photos)
[77.1%] The Ice Cream Bar... ✅ 4.6★ (1249 reviews, 3 photos)
[77.1%] Ham and Cheese Deli... ✅ 4.8★ (264 reviews, 3 photos)
[77.2%] Cup of Joy... ✅ 4.6★ (79 reviews, 3 photos)
[77.2%] Jane On Larkin... ✅ 4.4★ (747 reviews, 3 photos)
[77.3%] SFSU Station Cafe... ✅ 4.2★ (73 reviews, 3 photos)
[77.3%] Peet's Coffee... ✅ 4★ (53 reviews, 3 photos)
[77.3%] HSS Room 121 Cafe... ✅ 3.7★ (3 reviews, 3 photos)
[77.4%] Posh Bagel... ✅ 4.3★ (177 reviews, 3 photos)
[77.4%] Out There Coffee Roasters... ✅ 4.4★ (72 reviews, 3 photos)
[77.5%] Robin's Cafe... ✅ 4.5★ (231 reviews, 3 photos)
[77.5%] Bar & Bean Fusion... ✅ 4.9★ (44 reviews, 3 photos)
[77.6%] Bravado... ✅ 4.7★ (412 reviews, 3 photos)
[77.6%] Special Xtra... ✅ 4.5★ (254 reviews, 3 photos)
[77.6%] The Crepe House... ✅ 4.5★ (1252 reviews, 3 photos)
[77.7%] Cumaica... ✅ 4.5★ (308 reviews, 3 photos)
[77.7%] All Star Cafe... ✅ 4★ (318 reviews, 3 photos)
[77.8%] El Capitan Taqueria... ✅ 3.9★ (700 reviews, 3 photos)
[77.8%] La Boulangerie de San Francisco... ✅ 4.3★ (602 reviews, 3 photos)
[77.8%] Martha and Bros. Coffee Co.... ✅ 4.5★ (390 reviews, 3 photos)
[77.9%] Caffè Greco... ✅ 4.4★ (1535 reviews, 3 photos)
[77.9%] Starbucks... ✅ 4★ (198 reviews, 3 photos)
[78.0%] Cafe Capriccio... ✅ 4.5★ (828 reviews, 3 photos)
[78.0%] Martha & Bros. Coffee Company... ✅ 4.5★ (430 reviews, 3 photos)
[78.1%] The Brazilian Spot... ✅ 4.6★ (258 reviews, 3 photos)
[78.1%] Earth's Coffee... ✅ 4.7★ (120 reviews, 3 photos)
[78.1%] Cup & Cake Cafe... ✅ 4.6★ (155 reviews, 3 photos)
[78.2%] fifty/fifty... ✅ 4.5★ (332 reviews, 3 photos)
[78.2%] Cafe Francisco... ✅ 4.5★ (544 reviews, 3 photos)
[78.3%] La Boulangerie... ✅ 4.2★ (999 reviews, 3 photos)
[78.3%] Alamo Square Cafe... ✅ 4.4★ (310 reviews, 3 photos)
[78.3%] Seismic Joint Café... ✅ 4.8★ (277 reviews, 3 photos)
[78.4%] Bloomstock... ✅ 4.9★ (60 reviews, 3 photos)
[78.4%] Starbucks... ✅ 3.8★ (601 reviews, 3 photos)
[78.5%] Heytea... ✅ 4.7★ (637 reviews, 3 photos)
[78.5%] Peet's Coffee... ✅ 4.4★ (234 reviews, 3 photos)
[78.6%] Hollow... ✅ 4.5★ (231 reviews, 3 photos)
[78.6%] Sutter Cafe... ✅ 4.8★ (311 reviews, 3 photos)
[78.6%] Beanery... ✅ 4.5★ (285 reviews, 3 photos)
[78.7%] Cafe du Soleil... ✅ 4.7★ (225 reviews, 3 photos)
[78.7%] Cafe In The Park... ✅ 2.6★ (5 reviews, 0 photos)
[78.8%] Jump Start Coffee & Grocery... ✅ 4.8★ (9 reviews, 3 photos)
[78.8%] Juniper... ✅ 4.7★ (524 reviews, 3 photos)
[78.8%] Cafe la Flore... ✅ 4.5★ (259 reviews, 3 photos)
[78.9%] Beanery... ✅ 4.3★ (131 reviews, 3 photos)
[78.9%] Academy Cafe... ✅ 3.4★ (104 reviews, 3 photos)
[79.0%] Terrace cafe... ✅ 4.6★ (118 reviews, 3 photos)
[79.0%] Peet's Coffee... ✅ 4.4★ (243 reviews, 3 photos)
[79.1%] Creighton's Cafe & Bakery... ✅ 4.4★ (62 reviews, 3 photos)
[79.1%] Starbucks... ✅ 4.3★ (343 reviews, 3 photos)
[79.1%] Tea for Me... ✅ 4.2★ (228 reviews, 3 photos)
[79.2%] Quickly... ✅ 4.1★ (107 reviews, 3 photos)
[79.2%] Cafe Réveille... ✅ 4★ (333 reviews, 3 photos)
[79.3%] i'a poke... ✅ 4.5★ (116 reviews, 3 photos)
[79.3%] Blue Bottle Coffee... ✅ 3.8★ (90 reviews, 3 photos)
[79.3%] SOMA Eats... ✅ 4.4★ (498 reviews, 3 photos)
[79.4%] Chalos... ✅ 4.7★ (441 reviews, 3 photos)
[79.4%] Snowbird Coffee... ✅ 4.5★ (518 reviews, 3 photos)
[79.5%] Morning Vibes Cafe & Deli... ✅ 4.7★ (41 reviews, 3 photos)
[79.5%] Milk Tea Lab... ✅ 4.4★ (65 reviews, 3 photos)
[79.6%] Donut World... ✅ 4.5★ (306 reviews, 3 photos)
[79.6%] Cafe 450 Eurest Dining... ✅ 3.4★ (8 reviews, 3 photos)
[79.6%] Mario's Bohemian Cigar Store Cafe... ✅ 4.5★ (748 reviews, 3 photos)
[79.7%] Caffè Roma... ✅ 3.9★ (84 reviews, 3 photos)
[79.7%] Poke Origin... ✅ 4.3★ (312 reviews, 3 photos)
[79.8%] Little Sweet... ✅ 4.4★ (277 reviews, 3 photos)
[79.8%] Sip Tea Room... ✅ 4.7★ (180 reviews, 3 photos)
[79.8%] Peasant Pies... ✅ 4.6★ (372 reviews, 3 photos)
[79.9%] Earth Tone Cafe... ✅ 4.5★ (122 reviews, 3 photos)
[79.9%] Momo Tea... ✅ 4.8★ (44 reviews, 3 photos)
[80.0%] Marco Polo Italian Ice Cream... ✅ 4.7★ (694 reviews, 3 photos)
[80.0%] El Café... ✅ 4.8★ (234 reviews, 3 photos)
[80.1%] Lou's Cafe... ✅ 4.7★ (394 reviews, 3 photos)
[80.1%] D'Maize... ✅ 4.5★ (54 reviews, 3 photos)
[80.1%] The Deli King... ✅ 4.1★ (351 reviews, 3 photos)
[80.2%] Super Cue... ✅ 4.2★ (108 reviews, 3 photos)
[80.2%] Antigua... ✅ 4.6★ (163 reviews, 3 photos)
[80.3%] café suspiro... ✅ 4.8★ (246 reviews, 3 photos)
[80.3%] Coffee Cantata... ✅ 4.3★ (225 reviews, 3 photos)
[80.4%] Java Supreme... ✅ 4.6★ (140 reviews, 3 photos)
[80.4%] Maxfield's House of Caffeine... ✅ 4.2★ (313 reviews, 3 photos)
[80.4%] The Soap Box Cafe... ✅ 4.7★ (103 reviews, 3 photos)
[80.5%] Yo También Cantina... ✅ 4.8★ (196 reviews, 3 photos)
[80.5%] Crepe Cafe... ✅ 4.3★ (1842 reviews, 3 photos)
[80.6%] Starbucks... ✅ 3.5★ (61 reviews, 3 photos)
[80.6%] Ha Tea... ✅ 4★ (86 reviews, 3 photos)
[80.6%] Garden House Cafe... ✅ 4.4★ (439 reviews, 3 photos)
[80.7%] Quickly - Kobe Bento... ✅ 3.9★ (178 reviews, 3 photos)
[80.7%] Happy Donut... ✅ 4.3★ (361 reviews, 3 photos)
[80.8%] Tancca... ✅ 4.5★ (131 reviews, 3 photos)
[80.8%] Sunrise Deli... ✅ 4.2★ (214 reviews, 3 photos)
[80.9%] iTea... ✅ 4.2★ (274 reviews, 3 photos)
[80.9%] Andytown Coffee Roasters... ✅ 4.6★ (117 reviews, 3 photos)
[80.9%] Oishii Matcha... ✅ 4.5★ (153 reviews, 3 photos)
[81.0%] Golden Bear Trading Company... ✅ 4.5★ (303 reviews, 3 photos)
[81.0%] Sammy's Cafe... ✅ 4.7★ (206 reviews, 3 photos)
[81.1%] Starbucks... ✅ 4★ (92 reviews, 3 photos)
[81.1%] Stanza... ⚠️ Not found on Google
[81.1%] Stanza... ✅ 4.2★ (227 reviews, 3 photos)
[81.2%] Starbucks... ✅ 3.8★ (401 reviews, 3 photos)
[81.2%] Oh Dessert Cafe... ✅ 4.4★ (229 reviews, 3 photos)
[81.3%] Uncle Benny's Donut & Bagel... ✅ 4.6★ (544 reviews, 3 photos)
[81.3%] Wonderful Foods... ✅ 4.4★ (200 reviews, 3 photos)
[81.4%] Happy Bakery / Dim Sum To Go... ✅ 4★ (137 reviews, 3 photos)
[81.4%] SK Tea... ✅ 3.8★ (45 reviews, 3 photos)
[81.4%] Sawaii Ramen... ✅ 4.4★ (590 reviews, 3 photos)
[81.5%] 1011 Sip Tea... ✅ 4.5★ (87 reviews, 3 photos)
[81.5%] TC Pastry... ✅ 4.2★ (269 reviews, 3 photos)
[81.6%] Not Latte... ✅ 4.3★ (83 reviews, 3 photos)
[81.6%] Quickly... ✅ 3.8★ (172 reviews, 3 photos)
[81.6%] Dunkin' Donuts... ✅ 4.1★ (1784 reviews, 3 photos)
[81.7%] Goody Cafe... ✅ 4.2★ (108 reviews, 3 photos)
[81.7%] Bus Stop Pizza... ✅ 3.9★ (90 reviews, 3 photos)
[81.8%] The Grind Cafe... ✅ 4.3★ (607 reviews, 3 photos)
[81.8%] Souvenir Coffee... ✅ 4.5★ (116 reviews, 3 photos)
[81.9%] Duboce Park Cafe... ✅ 4.3★ (1006 reviews, 3 photos)
[81.9%] Common Sage... ✅ 4.4★ (237 reviews, 3 photos)
[81.9%] Joe's Coffee Shop... ✅ 4.5★ (188 reviews, 3 photos)
[82.0%] United Nations Cafe... ✅ 4.6★ (42 reviews, 3 photos)
[82.0%] CityPop... ✅ 4.8★ (6 reviews, 3 photos)
[82.1%] Cafe La Flore... ✅ 4.6★ (430 reviews, 3 photos)
[82.1%] The Game Parlour... ✅ 4.8★ (806 reviews, 3 photos)
[82.1%] Starbucks... ✅ 3.9★ (271 reviews, 3 photos)
[82.2%] Philz Coffee... ✅ 4.2★ (294 reviews, 3 photos)
[82.2%] Bahn Mi & Boba... ✅ 4.4★ (211 reviews, 3 photos)
[82.3%] iCafe SF... ✅ 4.5★ (105 reviews, 3 photos)
[82.3%] New Regent Café... ✅ 3.8★ (132 reviews, 3 photos)
[82.4%] First Cup Coffee... ✅ 4.6★ (388 reviews, 3 photos)
[82.4%] Love Tea... ✅ 4.2★ (153 reviews, 3 photos)
[82.4%] Cafe 78... ✅ 4.6★ (239 reviews, 3 photos)
[82.5%] Blue Bottle... ✅ 4.4★ (1269 reviews, 3 photos)
[82.5%] Sweet Chinito's Cafe... ✅ 4.6★ (182 reviews, 3 photos)
[82.6%] Sidewalk Juice... ✅ 4.4★ (140 reviews, 3 photos)
[82.6%] Latte Express... ✅ 4.4★ (94 reviews, 3 photos)
[82.6%] Foam... ✅ 4.5★ (136 reviews, 3 photos)
[82.7%] Rolling-out Cafe... ✅ 4.8★ (280 reviews, 3 photos)
[82.7%] Noodle Stop... ✅ 4.3★ (132 reviews, 3 photos)
[82.8%] Twisted Donuts & Coffee... ✅ 4.5★ (303 reviews, 3 photos)
[82.8%] Cafe Bakery & Restaurant... ✅ 4.2★ (393 reviews, 3 photos)
[82.9%] BB Tea... ✅ 4★ (137 reviews, 3 photos)
[82.9%] Quickly... ✅ 3.5★ (91 reviews, 3 photos)
[82.9%] The Coffee Lama... ✅ 4.3★ (502 reviews, 3 photos)
[83.0%] La Playa Taqueria... ✅ 4★ (252 reviews, 3 photos)
[83.0%] Eggettes... ✅ 4.4★ (211 reviews, 3 photos)
[83.1%] Yonkers Cafe... ✅ 4.4★ (303 reviews, 3 photos)
[83.1%] Papa Mak's Burgers... ✅ 4.3★ (595 reviews, 3 photos)
[83.1%] Dinosaurs... ✅ 4.5★ (385 reviews, 3 photos)
[83.2%] My Cup of Tea (Cool Tea Bar)... ✅ 4.1★ (302 reviews, 3 photos)
[83.2%] Ambrosia Fine Bakery & Cafe... ✅ 4.5★ (123 reviews, 3 photos)
[83.3%] Philz Coffee... ✅ 4.5★ (576 reviews, 3 photos)
[83.3%] Mo'z... ⚠️ Not found on Google
[83.4%] Gaslamp Cafe... ✅ 4.1★ (120 reviews, 3 photos)
[83.4%] Little Window by Bicycle Banh Mi... ✅ 4.7★ (58 reviews, 3 photos)
[83.4%] Sutter Street Cafe... ✅ 4.8★ (311 reviews, 3 photos)
[83.5%] Fresh Brew Coffee... ✅ 4.8★ (789 reviews, 3 photos)
[83.5%] Java on Ocean Cafe... ✅ 4.3★ (507 reviews, 3 photos)
[83.6%] 901 colombus cafe... ✅ 4.4★ (342 reviews, 3 photos)
[83.6%] The Center SF Tea House... ✅ 4.6★ (125 reviews, 3 photos)
[83.6%] Plentea... ✅ 4.4★ (1051 reviews, 3 photos)
[83.7%] Cafe Velora... ✅ 5★ (61 reviews, 3 photos)
[83.7%] Butter Love... ✅ 4.6★ (197 reviews, 3 photos)
[83.8%] Purple Kow... ✅ 4.1★ (879 reviews, 3 photos)
[83.8%] The Sweet House... ✅ 4.1★ (37 reviews, 3 photos)
[83.9%] Tartine Manufactory... ✅ 4.5★ (4288 reviews, 3 photos)
[83.9%] Spuntino... ⚠️ Not found on Google
[83.9%] The Depot... ✅ 3.3★ (237 reviews, 3 photos)
[84.0%] Starbucks Pick Up... ✅ 3.8★ (55 reviews, 3 photos)
[84.0%] Peet's Coffee... ✅ 4.3★ (499 reviews, 3 photos)
[84.1%] Temporarium... ⚠️ Not found on Google
[84.1%] That's My Jam... ✅ 4.7★ (228 reviews, 3 photos)
[84.1%] Farley's... ✅ 4.6★ (666 reviews, 3 photos)
[84.2%] Eight Am... ✅ 4.6★ (2015 reviews, 3 photos)
[84.2%] Coffee Mission... ✅ 4.3★ (149 reviews, 3 photos)
[84.3%] Silver Stone Coffee... ✅ 4.3★ (102 reviews, 3 photos)
[84.3%] Pete's Deli & Cafe... ✅ 4.4★ (151 reviews, 3 photos)
[84.4%] Park Gym... ✅ 4.6★ (47 reviews, 3 photos)
[84.4%] Starbucks... ✅ 4★ (289 reviews, 3 photos)
[84.4%] Wrecking Ball Coffee Roasters... ✅ 4.4★ (589 reviews, 3 photos)
[84.5%] Peet's Coffee... ✅ 4.3★ (494 reviews, 3 photos)
[84.5%] New Honolulu... ✅ 3.9★ (263 reviews, 3 photos)
[84.6%] Peet's Coffee... ✅ 4.1★ (411 reviews, 3 photos)
[84.6%] Biscoff Coffee Corner... ✅ 4.2★ (1014 reviews, 3 photos)
[84.6%] Kopiku... ✅ 4.9★ (409 reviews, 3 photos)
[84.7%] DeLise Dessert cafe... ✅ 4.3★ (33 reviews, 3 photos)
[84.7%] V & J Cafe... ✅ 4.2★ (64 reviews, 3 photos)
[84.8%] New Pacific Court Cafe... ✅ 4.8★ (156 reviews, 3 photos)
[84.8%] Morning Brew... ⚠️ Not found on Google
[84.9%] Fresh Bay Cafe... ✅ 4.7★ (275 reviews, 3 photos)
[84.9%] Starbucks... ✅ 4★ (557 reviews, 3 photos)
[84.9%] V Cafe... ✅ 4.6★ (72 reviews, 3 photos)
[85.0%] Garage Cafe... ✅ 4.3★ (19 reviews, 3 photos)
[85.0%] Mr Nice... ⚠️ Not found on Google
[85.1%] The Coffee Smith... ✅ 4.6★ (41 reviews, 3 photos)
[85.1%] Foundation Cafe... ✅ 4.6★ (289 reviews, 3 photos)
[85.1%] Eagle Cafe... ✅ 4.1★ (1454 reviews, 3 photos)
[85.2%] Lafayette Coffee Shop... ✅ 4.2★ (233 reviews, 3 photos)
[85.2%] Dandelion Chocolate Factory & Café... ✅ 4.7★ (1258 reviews, 3 photos)
[85.3%] Cafe De Casa... ✅ 4.6★ (1777 reviews, 3 photos)
[85.3%] Working Girls Cafe... ✅ 4.5★ (102 reviews, 3 photos)
[85.4%] Sing Sing... ✅ 4.3★ (54 reviews, 3 photos)
[85.4%] Baklava Story... ✅ 4.9★ (739 reviews, 3 photos)
[85.4%] Starbucks... ✅ 4.1★ (272 reviews, 3 photos)
[85.5%] Yokee Milk Tea... ✅ 4.2★ (54 reviews, 3 photos)
[85.5%] Asha Tea House... ✅ 4.6★ (720 reviews, 3 photos)
[85.6%] Starbucks... ✅ 4.4★ (37 reviews, 3 photos)
[85.6%] Opa Cafe... ✅ 4.6★ (326 reviews, 3 photos)
[85.6%] Cafe Ellis... ✅ 4.5★ (245 reviews, 3 photos)
[85.7%] Kim Huong... ✅ 5★ (1 reviews, 1 photos)
[85.7%] Mom Banh Mi... ✅ 4.5★ (2 reviews, 3 photos)
[85.8%] Starbucks... ✅ 3.5★ (200 reviews, 3 photos)
[85.8%] Peet's Coffee... ✅ 4.3★ (349 reviews, 3 photos)
[85.9%] Cafe Réveille... ✅ 4.3★ (920 reviews, 3 photos)
[85.9%] Chica... ✅ 4.5★ (34 reviews, 3 photos)
[85.9%] Anton's Pizza & Deli... ✅ 4.2★ (144 reviews, 3 photos)
[86.0%] Kowloon Tong Dessert Cafe... ✅ 4.3★ (515 reviews, 3 photos)
[86.0%] Ashley's Cafe... ✅ 4.3★ (383 reviews, 3 photos)
[86.1%] Not Latte... ✅ 4.2★ (32 reviews, 3 photos)
[86.1%] The Richfield... ✅ 4.6★ (238 reviews, 3 photos)
[86.1%] Café Gourmand... ✅ 4.8★ (26 reviews, 3 photos)
[86.2%] Pinhole Coffee... ✅ 4.6★ (607 reviews, 3 photos)
[86.2%] Chai Bar by David Rio... ✅ 4.5★ (507 reviews, 3 photos)
[86.3%] Coffee to the People... ✅ 4.3★ (601 reviews, 3 photos)
[86.3%] Teaspoon... ✅ 4.5★ (481 reviews, 3 photos)
[86.4%] Peet's Coffee... ✅ 4.4★ (172 reviews, 3 photos)
[86.4%] El Burrito Express... ✅ 4.2★ (531 reviews, 3 photos)
[86.4%] Blue Bottle Coffee... ✅ 4.4★ (798 reviews, 3 photos)
[86.5%] Simply SF... ⚠️ Not found on Google
[86.5%] Finjan Qahwa... ✅ 4.9★ (118 reviews, 3 photos)
[86.6%] De Young Café... ✅ 3.7★ (196 reviews, 3 photos)
[86.6%] Outset Coffee... ✅ 4.3★ (134 reviews, 3 photos)
[86.6%] Tasty Coffee... ✅ 4.5★ (91 reviews, 3 photos)
[86.7%] Cafe Enchante... ✅ 4.5★ (433 reviews, 3 photos)
[86.7%] Gratta Wines... ✅ 4.8★ (76 reviews, 3 photos)
[86.8%] Fox and Lion Bread... ✅ 4.6★ (194 reviews, 3 photos)
[86.8%] Sightglass... ✅ 4.3★ (648 reviews, 3 photos)
[86.9%] Mom's Soul Groove... ✅ 4.1★ (1200 reviews, 3 photos)
[86.9%] Andytown Coffee Roasters... ✅ 4.6★ (477 reviews, 3 photos)
[86.9%] Andytown Coffee... ✅ 4.2★ (279 reviews, 3 photos)
[87.0%] Homegrown... ✅ 4.5★ (133 reviews, 3 photos)
[87.0%] Taqueria Chapala... ✅ 4.3★ (80 reviews, 3 photos)
[87.1%] Cafe La Noisette... ✅ 4.7★ (123 reviews, 3 photos)
[87.1%] Linea Cafe... ✅ 4.5★ (410 reviews, 3 photos)
[87.2%] Starbucks... ✅ 4.1★ (272 reviews, 3 photos)
[87.2%] Starbucks... ✅ 4.1★ (462 reviews, 3 photos)
[87.2%] Yi Fang Tea... ✅ 4.5★ (145 reviews, 3 photos)
[87.3%] The Radical Reading Room... ✅ 5★ (6 reviews, 3 photos)
[87.3%] Cafe de Casa... ✅ 4.6★ (719 reviews, 3 photos)
[87.4%] Müesi Cafe... ✅ 4.5★ (135 reviews, 3 photos)
[87.4%] Aracely Cafe... ✅ 4.4★ (646 reviews, 3 photos)
[87.4%] Cafeto Coffee Shop... ✅ 4.6★ (174 reviews, 3 photos)
[87.5%] Boba Guys... ✅ 4.4★ (688 reviews, 3 photos)
[87.5%] Caffe Pazzo... ⚠️ Not found on Google
[87.6%] Beanstalk Cafe... ✅ 4.4★ (767 reviews, 3 photos)
[87.6%] Peet's Coffee... ✅ 4.3★ (349 reviews, 3 photos)
[87.7%] Martha & Bros. Coffe Company... ✅ 4.6★ (466 reviews, 3 photos)
[87.7%] Progressive Grounds... ✅ 4.5★ (465 reviews, 3 photos)
[87.7%] Parker... ✅ 4.6★ (360 reviews, 3 photos)
[87.8%] Le Marché Cezanne... ✅ 4.7★ (70 reviews, 3 photos)
[87.8%] Provender... ✅ 0★ (0 reviews, 0 photos)
[87.9%] Cafe Venue... ✅ 4.3★ (115 reviews, 3 photos)
[87.9%] Philz Coffee... ✅ 4.5★ (943 reviews, 3 photos)
[87.9%] Starbucks... ✅ 3.5★ (200 reviews, 3 photos)
[88.0%] Boba Guys Potrero... ✅ 4.4★ (634 reviews, 3 photos)
[88.0%] Peet's Coffee... ✅ 4.2★ (479 reviews, 3 photos)
[88.1%] Steep Brew... ✅ 4.2★ (38 reviews, 3 photos)
[88.1%] Breck's... ✅ 4.3★ (154 reviews, 3 photos)
[88.2%] Joe & The Juice... ✅ 4★ (622 reviews, 3 photos)
[88.2%] Barbary Coast... ✅ 4.7★ (2214 reviews, 3 photos)
[88.2%] LoafHK... ✅ 4.3★ (24 reviews, 3 photos)
[88.3%] Kiss of Matcha... ✅ 4.4★ (321 reviews, 3 photos)
[88.3%] Neighbor's Corner... ✅ 4.7★ (477 reviews, 3 photos)
[88.4%] Hey Neighbor Cafe... ✅ 4.5★ (158 reviews, 3 photos)
[88.4%] Rhea’s Cafe... ✅ 4.7★ (331 reviews, 3 photos)
[88.4%] Cool Tea Bar... ✅ 4.3★ (231 reviews, 3 photos)
[88.5%] Joe & The Juice... ✅ 3.5★ (202 reviews, 3 photos)
[88.5%] House of Bagels... ✅ 4.2★ (447 reviews, 3 photos)
[88.6%] Farm:Table... ✅ 4.3★ (770 reviews, 3 photos)
[88.6%] Verve Coffee Roasters... ✅ 4.4★ (844 reviews, 3 photos)
[88.7%] Coffee Bar... ✅ 4.7★ (42 reviews, 3 photos)
[88.7%] Dinosaurs... ✅ 4.6★ (106 reviews, 3 photos)
[88.7%] Andytown Coffee Roasters... ✅ 4.6★ (1168 reviews, 3 photos)
[88.8%] The Storehouse... ⚠️ Not found on Google
[88.8%] El Porteño... ✅ 4★ (33 reviews, 3 photos)
[88.9%] Honey B... ✅ 4.8★ (73 reviews, 3 photos)
[88.9%] Thanh Thanh Café... ✅ 4.6★ (218 reviews, 3 photos)
[88.9%] ilana Coffee... ✅ 4.7★ (229 reviews, 3 photos)
[89.0%] Philz Coffee... ✅ 4.4★ (1252 reviews, 3 photos)
[89.0%] Douglas... ✅ 4.3★ (131 reviews, 3 photos)
[89.1%] Vive La Tarte... ✅ 4.4★ (253 reviews, 3 photos)
[89.1%] La Lucha... ✅ 4.4★ (43 reviews, 3 photos)
[89.2%] Cafe La Tazita... ✅ 4.4★ (526 reviews, 3 photos)
[89.2%] Café Encore... ✅ 4.3★ (279 reviews, 3 photos)
[89.2%] E Tea... ✅ 4.1★ (107 reviews, 3 photos)
[89.3%] Sweet Mango... ✅ 4.1★ (175 reviews, 3 photos)
[89.3%] NaYa Dessert Cafe... ✅ 4.3★ (390 reviews, 3 photos)
[89.4%] The Posh Bagel... ✅ 3.5★ (85 reviews, 3 photos)
[89.4%] Creighton's Bakery Cafe... ✅ 4.1★ (70 reviews, 3 photos)
[89.4%] Mr. Báhn Mì... ✅ 4.6★ (275 reviews, 3 photos)
[89.5%] The Sandwich Boss at EPC... ✅ 4.8★ (167 reviews, 3 photos)
[89.5%] Craftsman and Wolves... ✅ 4.4★ (1053 reviews, 3 photos)
[89.6%] Wooden Coffeehouse... ✅ 4.6★ (286 reviews, 3 photos)
[89.6%] Good Luck... ⚠️ Not found on Google
[89.7%] Estas Manos Coffee Roasters... ✅ 4.5★ (8 reviews, 3 photos)
[89.7%] Xpresso... ✅ 4.1★ (39 reviews, 3 photos)
[89.7%] Poets Cafe... ⚠️ Not found on Google
[89.8%] Local Roots... ✅ 4.6★ (88 reviews, 3 photos)
[89.8%] Yi Fang Tea... ✅ 4.2★ (175 reviews, 3 photos)
[89.9%] Starbucks... ✅ 3.3★ (50 reviews, 3 photos)
